,K_1,K_2,K_3,K_4,K_5,K_6,K_7,K_8,K_9,K_10,K_11,K_12,K_13,K_14,K_15,K_16,K_17,K_18,K_19,K_20,K_21,K_22,K_23,K_24,K_25,K_26,K_27,K_28,K_29,K_30,K_31,K_32,K_33,K_34,K_35,K_36,K_37,K_38,K_39,K_40,K_41,K_42,K_43,K_44,K_45,K_46,K_47,K_48,K_49,K_50,K_51,K_52,K_53,K_54,K_55,K_56,K_57,K_58,K_59,K_60,K_61,K_62,K_63,K_64,K_65,K_66,K_67,K_68,K_69,K_70,K_71,K_72,K_73,K_74,K_75,K_76,K_77,K_78,K_79,K_80,K_81,K_82
MoteStrain,ShapesAll,Phoneme,Adiac,50words,Cricket_Y,UWaveGestureLibraryAll,uWaveGestureLibrary_Z,Cricket_Z,InlineSkate,WordsSynonyms,Cricket_X,FaceAll,uWaveGestureLibrary_X,Two_Patterns,InsectWingbeatSound,SwedishLeaf,uWaveGestureLibrary_Y,DistalPhalanxTW,MedicalImages,CinC_ECG_torso,OSULeaf,synthetic_control,Symbols,LargeKitchenAppliances,Worms,TwoLeadECG,FordB,SmallKitchenAppliances,Lighting7,FacesUCR,FordA,Car,ToeSegmentation2,ECG200,SonyAIBORobotSurface,MiddlePhalanxTW,DiatomSizeReduction,yoga,ProximalPhalanxTW,ECGFiveDays,ScreenType,MALLAT,RefrigerationDevices,DistalPhalanxOutlineAgeGroup,ItalyPowerDemand,ToeSegmentation1,ECG5000,ChlorineConcentration,MiddlePhalanxOutlineAgeGroup,ShapeletSim,SonyAIBORobotSurfaceII,Plane,Computers,wafer,FISH,ProximalPhalanxOutlineAgeGroup,CBF,Ham,Lighting2,MiddlePhalanxOutlineCorrect,BirdChicken,PhalangesOutlinesCorrect,Trace,OliveOil,ProximalPhalanxOutlineCorrect,DistalPhalanxOutlineCorrect,Earthquakes,Haptics,Gun_Point,BeetleFly,Herring,Strawberry,Meat,WormsTwoClass,Beef,ArrowHead,Coffee,Wine,HandOutlines,NonInvasiveFatalECG_Thorax2,FaceFour,NonInvasiveFatalECG_Thorax1
NonInvasiveFatalECG_Thorax1,ShapesAll,Adiac,SwedishLeaf,Phoneme,FISH,Plane,OSULeaf,Symbols,DiatomSizeReduction,Cricket_Z,FaceFour,Car,Herring,Cricket_Y,Cricket_X,synthetic_control,uWaveGestureLibrary_Z,UWaveGestureLibraryAll,BeetleFly,Trace,Earthquakes,FacesUCR,uWaveGestureLibrary_Y,BirdChicken,RefrigerationDevices,yoga,uWaveGestureLibrary_X,ShapeletSim,Haptics,Worms,NonInvasiveFatalECG_Thorax2,InlineSkate,Two_Patterns,ToeSegmentation2,SmallKitchenAppliances,ToeSegmentation1,SonyAIBORobotSurface,wafer,ECG200,InsectWingbeatSound,CinC_ECG_torso,FordB,TwoLeadECG,MoteStrain,DistalPhalanxTW,FaceAll,SonyAIBORobotSurfaceII,LargeKitchenAppliances,FordA,ECGFiveDays,ItalyPowerDemand,ScreenType,ECG5000,MedicalImages,ProximalPhalanxTW,MiddlePhalanxTW,DistalPhalanxOutlineAgeGroup,Computers,Lighting7,50words,WordsSynonyms,MiddlePhalanxOutlineAgeGroup,DistalPhalanxOutlineCorrect,ProximalPhalanxOutlineAgeGroup,CBF,ChlorineConcentration,Ham,MiddlePhalanxOutlineCorrect,Lighting2,MALLAT,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,OliveOil,Gun_Point,Strawberry,WormsTwoClass,Meat,Beef,ArrowHead,Coffee,Wine,HandOutlines
NonInvasiveFatalECG_Thorax2,ShapesAll,Adiac,SwedishLeaf,Phoneme,FISH,Plane,OSULeaf,Symbols,DiatomSizeReduction,Cricket_Z,Car,FaceFour,Cricket_Y,Herring,Cricket_X,synthetic_control,uWaveGestureLibrary_Z,UWaveGestureLibraryAll,BeetleFly,Trace,uWaveGestureLibrary_Y,Earthquakes,BirdChicken,RefrigerationDevices,FacesUCR,uWaveGestureLibrary_X,yoga,ShapeletSim,Worms,Haptics,InlineSkate,Two_Patterns,ToeSegmentation2,SmallKitchenAppliances,NonInvasiveFatalECG_Thorax1,ToeSegmentation1,SonyAIBORobotSurface,ECG200,wafer,InsectWingbeatSound,CinC_ECG_torso,FordB,TwoLeadECG,MoteStrain,DistalPhalanxTW,FaceAll,SonyAIBORobotSurfaceII,LargeKitchenAppliances,FordA,ECGFiveDays,ItalyPowerDemand,ScreenType,ECG5000,MedicalImages,ProximalPhalanxTW,MiddlePhalanxTW,DistalPhalanxOutlineAgeGroup,Computers,Lighting7,50words,WordsSynonyms,MiddlePhalanxOutlineAgeGroup,DistalPhalanxOutlineCorrect,ProximalPhalanxOutlineAgeGroup,CBF,ChlorineConcentration,Ham,MiddlePhalanxOutlineCorrect,Lighting2,MALLAT,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,OliveOil,Gun_Point,Strawberry,WormsTwoClass,Meat,Beef,ArrowHead,Coffee,Wine,HandOutlines
OSULeaf,yoga,ShapesAll,Adiac,NonInvasiveFatalECG_Thorax2,Phoneme,NonInvasiveFatalECG_Thorax1,SwedishLeaf,Cricket_Z,Cricket_Y,Plane,FISH,Cricket_X,uWaveGestureLibrary_Z,UWaveGestureLibraryAll,Symbols,Trace,uWaveGestureLibrary_Y,synthetic_control,uWaveGestureLibrary_X,FaceFour,InlineSkate,DiatomSizeReduction,Car,Worms,Two_Patterns,InsectWingbeatSound,SmallKitchenAppliances,Herring,FaceAll,BirdChicken,BeetleFly,ShapeletSim,DistalPhalanxTW,FacesUCR,ECG200,SonyAIBORobotSurface,ToeSegmentation2,CinC_ECG_torso,ToeSegmentation1,TwoLeadECG,FordB,RefrigerationDevices,MoteStrain,LargeKitchenAppliances,50words,Earthquakes,MedicalImages,SonyAIBORobotSurfaceII,wafer,FordA,ScreenType,WordsSynonyms,ECGFiveDays,ItalyPowerDemand,MiddlePhalanxTW,ProximalPhalanxTW,Haptics,ECG5000,Lighting7,DistalPhalanxOutlineAgeGroup,Computers,MiddlePhalanxOutlineAgeGroup,DistalPhalanxOutlineCorrect,ProximalPhalanxOutlineAgeGroup,ChlorineConcentration,CBF,Ham,MALLAT,MiddlePhalanxOutlineCorrect,Lighting2,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,OliveOil,Gun_Point,Strawberry,WormsTwoClass,Meat,Beef,ArrowHead,Coffee,Wine,HandOutlines
OliveOil,50words,WordsSynonyms,Phoneme,FaceAll,MedicalImages,InsectWingbeatSound,FacesUCR,Cricket_X,ShapesAll,Lighting7,MiddlePhalanxTW,ProximalPhalanxTW,MALLAT,uWaveGestureLibrary_X,uWaveGestureLibrary_Y,Cricket_Y,DistalPhalanxTW,Cricket_Z,InlineSkate,ChlorineConcentration,MiddlePhalanxOutlineAgeGroup,UWaveGestureLibraryAll,ECG5000,DistalPhalanxOutlineAgeGroup,Meat,uWaveGestureLibrary_Z,synthetic_control,CBF,ProximalPhalanxOutlineAgeGroup,Ham,WormsTwoClass,MiddlePhalanxOutlineCorrect,Beef,Lighting2,PhalangesOutlinesCorrect,ScreenType,DistalPhalanxOutlineCorrect,CinC_ECG_torso,Strawberry,ProximalPhalanxOutlineCorrect,RefrigerationDevices,LargeKitchenAppliances,Symbols,Computers,SonyAIBORobotSurfaceII,Two_Patterns,wafer,Worms,ItalyPowerDemand,ECGFiveDays,ArrowHead,Earthquakes,MoteStrain,SmallKitchenAppliances,FordA,Coffee,Wine,ToeSegmentation1,Adiac,Trace,TwoLeadECG,FordB,ToeSegmentation2,SonyAIBORobotSurface,ECG200,HandOutlines,Gun_Point,OSULeaf,ShapeletSim,SwedishLeaf,BeetleFly,yoga,BirdChicken,Car,DiatomSizeReduction,Plane,FISH,Haptics,Herring,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,FaceFour
PhalangesOutlinesCorrect,50words,WordsSynonyms,Phoneme,FaceAll,InsectWingbeatSound,MedicalImages,ShapesAll,MALLAT,FacesUCR,Cricket_X,Lighting7,Cricket_Y,uWaveGestureLibrary_X,InlineSkate,uWaveGestureLibrary_Y,OliveOil,Cricket_Z,UWaveGestureLibraryAll,ChlorineConcentration,ECG5000,ScreenType,CinC_ECG_torso,CBF,uWaveGestureLibrary_Z,LargeKitchenAppliances,Meat,Strawberry,Ham,synthetic_control,Gun_Point,Computers,Symbols,Two_Patterns,Worms,WormsTwoClass,RefrigerationDevices,ECGFiveDays,ItalyPowerDemand,ProximalPhalanxTW,MiddlePhalanxTW,Beef,MiddlePhalanxOutlineAgeGroup,Lighting2,SmallKitchenAppliances,SonyAIBORobotSurfaceII,FordA,ProximalPhalanxOutlineCorrect,MoteStrain,MiddlePhalanxOutlineCorrect,wafer,Earthquakes,DistalPhalanxOutlineAgeGroup,ToeSegmentation1,ProximalPhalanxOutlineAgeGroup,TwoLeadECG,FordB,ArrowHead,ToeSegmentation2,DistalPhalanxTW,ECG200,Adiac,DistalPhalanxOutlineCorrect,Trace,Coffee,SonyAIBORobotSurface,Wine,OSULeaf,HandOutlines,ShapeletSim,SwedishLeaf,BeetleFly,yoga,BirdChicken,Car,DiatomSizeReduction,Plane,FISH,Haptics,Herring,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,FaceFour
Phoneme,ShapesAll,50words,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,Adiac,WordsSynonyms,FaceAll,Cricket_Y,Cricket_X,InsectWingbeatSound,Cricket_Z,SwedishLeaf,FacesUCR,MedicalImages,uWaveGestureLibrary_Z,uWaveGestureLibrary_X,uWaveGestureLibrary_Y,UWaveGestureLibraryAll,InlineSkate,Lighting7,MiddlePhalanxTW,ProximalPhalanxTW,DistalPhalanxTW,synthetic_control,Symbols,Plane,FISH,OSULeaf,Worms,ECG5000,CinC_ECG_torso,Trace,Two_Patterns,OliveOil,Beef,ScreenType,MiddlePhalanxOutlineAgeGroup,FaceFour,DistalPhalanxOutlineAgeGroup,ProximalPhalanxOutlineAgeGroup,CBF,ChlorineConcentration,LargeKitchenAppliances,SmallKitchenAppliances,DiatomSizeReduction,RefrigerationDevices,Meat,Car,SonyAIBORobotSurface,Computers,ECG200,DistalPhalanxOutlineCorrect,SonyAIBORobotSurfaceII,MoteStrain,ItalyPowerDemand,ECGFiveDays,FordB,TwoLeadECG,Ham,MiddlePhalanxOutlineCorrect,Strawberry,Lighting2,WormsTwoClass,FordA,PhalangesOutlinesCorrect,ToeSegmentation1,ProximalPhalanxOutlineCorrect,wafer,Earthquakes,Gun_Point,ArrowHead,ToeSegmentation2,ShapeletSim,yoga,BeetleFly,BirdChicken,Herring,Coffee,Wine,HandOutlines,Haptics,MALLAT
Plane,NonInvasiveFatalECG_Thorax2,ShapesAll,Adiac,NonInvasiveFatalECG_Thorax1,SwedishLeaf,Phoneme,FISH,OSULeaf,Symbols,DiatomSizeReduction,Car,Cricket_Z,Herring,Cricket_Y,FaceFour,Cricket_X,synthetic_control,uWaveGestureLibrary_Z,BeetleFly,UWaveGestureLibraryAll,Earthquakes,Trace,RefrigerationDevices,BirdChicken,uWaveGestureLibrary_Y,uWaveGestureLibrary_X,yoga,Haptics,ShapeletSim,Worms,InlineSkate,Two_Patterns,SmallKitchenAppliances,ToeSegmentation2,ToeSegmentation1,FacesUCR,SonyAIBORobotSurface,ECG200,wafer,InsectWingbeatSound,FordB,CinC_ECG_torso,TwoLeadECG,MoteStrain,DistalPhalanxTW,FaceAll,LargeKitchenAppliances,SonyAIBORobotSurfaceII,FordA,ECGFiveDays,ItalyPowerDemand,ScreenType,ECG5000,MedicalImages,ProximalPhalanxTW,MiddlePhalanxTW,DistalPhalanxOutlineAgeGroup,Computers,Lighting7,50words,WordsSynonyms,DistalPhalanxOutlineCorrect,MiddlePhalanxOutlineAgeGroup,ProximalPhalanxOutlineAgeGroup,CBF,ChlorineConcentration,Ham,MiddlePhalanxOutlineCorrect,Lighting2,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,MALLAT,OliveOil,Gun_Point,Strawberry,WormsTwoClass,Meat,Beef,ArrowHead,Coffee,Wine,HandOutlines
ProximalPhalanxOutlineAgeGroup,50words,WordsSynonyms,Phoneme,FaceAll,InsectWingbeatSound,ShapesAll,Cricket_X,MedicalImages,FacesUCR,Lighting7,MALLAT,uWaveGestureLibrary_X,Cricket_Y,InlineSkate,UWaveGestureLibraryAll,Cricket_Z,uWaveGestureLibrary_Y,uWaveGestureLibrary_Z,ScreenType,ProximalPhalanxTW,CinC_ECG_torso,LargeKitchenAppliances,OliveOil,ECG5000,ChlorineConcentration,CBF,Two_Patterns,Lighting2,synthetic_control,RefrigerationDevices,Worms,ECGFiveDays,Computers,Symbols,Meat,ItalyPowerDemand,SmallKitchenAppliances,FordA,Strawberry,Ham,Beef,Gun_Point,WormsTwoClass,ToeSegmentation1,MiddlePhalanxTW,ProximalPhalanxOutlineCorrect,MoteStrain,SonyAIBORobotSurfaceII,TwoLeadECG,FordB,ToeSegmentation2,wafer,ECG200,SonyAIBORobotSurface,MiddlePhalanxOutlineAgeGroup,PhalangesOutlinesCorrect,Trace,Earthquakes,ArrowHead,Adiac,MiddlePhalanxOutlineCorrect,Coffee,OSULeaf,Wine,DistalPhalanxTW,DistalPhalanxOutlineAgeGroup,HandOutlines,DistalPhalanxOutlineCorrect,ShapeletSim,BeetleFly,SwedishLeaf,BirdChicken,yoga,Car,DiatomSizeReduction,Plane,FISH,Haptics,Herring,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,FaceFour
ProximalPhalanxOutlineCorrect,50words,WordsSynonyms,Phoneme,FaceAll,InsectWingbeatSound,MedicalImages,ShapesAll,FacesUCR,Cricket_X,MALLAT,Lighting7,Cricket_Y,uWaveGestureLibrary_X,InlineSkate,uWaveGestureLibrary_Y,Cricket_Z,UWaveGestureLibraryAll,uWaveGestureLibrary_Z,ECG5000,ChlorineConcentration,OliveOil,ScreenType,CinC_ECG_torso,ProximalPhalanxTW,CBF,LargeKitchenAppliances,Meat,Ham,synthetic_control,Strawberry,Symbols,Beef,Computers,WormsTwoClass,Two_Patterns,Lighting2,RefrigerationDevices,Worms,ProximalPhalanxOutlineAgeGroup,ItalyPowerDemand,ECGFiveDays,Gun_Point,SmallKitchenAppliances,PhalangesOutlinesCorrect,SonyAIBORobotSurfaceII,FordA,MoteStrain,MiddlePhalanxTW,Earthquakes,wafer,ToeSegmentation1,ArrowHead,TwoLeadECG,MiddlePhalanxOutlineAgeGroup,FordB,ToeSegmentation2,Coffee,MiddlePhalanxOutlineCorrect,Wine,ECG200,Adiac,Trace,SonyAIBORobotSurface,DistalPhalanxOutlineAgeGroup,DistalPhalanxTW,OSULeaf,HandOutlines,DistalPhalanxOutlineCorrect,ShapeletSim,SwedishLeaf,BeetleFly,BirdChicken,yoga,Car,DiatomSizeReduction,Plane,FISH,Haptics,Herring,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,FaceFour
ProximalPhalanxTW,50words,WordsSynonyms,Phoneme,FaceAll,InsectWingbeatSound,ShapesAll,MedicalImages,Cricket_X,FacesUCR,MALLAT,Cricket_Y,Lighting7,uWaveGestureLibrary_X,InlineSkate,Cricket_Z,UWaveGestureLibraryAll,uWaveGestureLibrary_Y,uWaveGestureLibrary_Z,OliveOil,CinC_ECG_torso,ChlorineConcentration,LargeKitchenAppliances,Two_Patterns,ScreenType,ECG5000,CBF,Symbols,Worms,synthetic_control,Lighting2,RefrigerationDevices,Ham,Computers,SmallKitchenAppliances,ECGFiveDays,FordA,Meat,Gun_Point,ItalyPowerDemand,ProximalPhalanxOutlineAgeGroup,Strawberry,Beef,WormsTwoClass,SonyAIBORobotSurfaceII,ToeSegmentation1,TwoLeadECG,FordB,MiddlePhalanxTW,ToeSegmentation2,MoteStrain,Earthquakes,ECG200,ProximalPhalanxOutlineCorrect,wafer,Trace,SonyAIBORobotSurface,ArrowHead,Adiac,MiddlePhalanxOutlineAgeGroup,PhalangesOutlinesCorrect,OSULeaf,Coffee,Wine,MiddlePhalanxOutlineCorrect,DistalPhalanxTW,DistalPhalanxOutlineAgeGroup,ShapeletSim,HandOutlines,DistalPhalanxOutlineCorrect,BeetleFly,SwedishLeaf,BirdChicken,yoga,Car,DiatomSizeReduction,Plane,FISH,Haptics,Herring,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,FaceFour
RefrigerationDevices,ShapesAll,Phoneme,50words,NonInvasiveFatalECG_Thorax2,Adiac,NonInvasiveFatalECG_Thorax1,WordsSynonyms,Cricket_Z,Cricket_Y,Cricket_X,InsectWingbeatSound,FaceAll,uWaveGestureLibrary_Z,UWaveGestureLibraryAll,SwedishLeaf,MedicalImages,uWaveGestureLibrary_X,Plane,uWaveGestureLibrary_Y,InlineSkate,Lighting7,MiddlePhalanxTW,ProximalPhalanxTW,synthetic_control,MALLAT,DistalPhalanxTW,Symbols,Trace,Two_Patterns,FacesUCR,Worms,OSULeaf,CinC_ECG_torso,FaceFour,MiddlePhalanxOutlineAgeGroup,ProximalPhalanxOutlineAgeGroup,DistalPhalanxOutlineAgeGroup,ECG5000,FISH,SonyAIBORobotSurface,ECG200,FordB,TwoLeadECG,CBF,OliveOil,MoteStrain,SonyAIBORobotSurfaceII,ChlorineConcentration,ItalyPowerDemand,yoga,Car,ECGFiveDays,ToeSegmentation2,ShapeletSim,DistalPhalanxOutlineCorrect,ToeSegmentation1,MiddlePhalanxOutlineCorrect,Ham,FordA,PhalangesOutlinesCorrect,BirdChicken,DiatomSizeReduction,Earthquakes,ProximalPhalanxOutlineCorrect,Lighting2,wafer,BeetleFly,Gun_Point,Strawberry,Herring,Meat,Beef,WormsTwoClass,Haptics,ArrowHead,Coffee,Wine,HandOutlines,ScreenType,LargeKitchenAppliances,Computers,SmallKitchenAppliances
ScreenType,50words,Phoneme,WordsSynonyms,InsectWingbeatSound,ShapesAll,MedicalImages,FaceAll,Cricket_X,InlineSkate,Cricket_Y,Cricket_Z,UWaveGestureLibraryAll,uWaveGestureLibrary_Z,Lighting7,MiddlePhalanxTW,DistalPhalanxTW,uWaveGestureLibrary_X,ProximalPhalanxTW,MALLAT,Two_Patterns,uWaveGestureLibrary_Y,FacesUCR,MiddlePhalanxOutlineAgeGroup,ChlorineConcentration,CinC_ECG_torso,DistalPhalanxOutlineAgeGroup,Symbols,ProximalPhalanxOutlineAgeGroup,CBF,ECG5000,Worms,FordA,Ham,MiddlePhalanxOutlineCorrect,Lighting2,DistalPhalanxOutlineCorrect,OliveOil,FordB,TwoLeadECG,synthetic_control,PhalangesOutlinesCorrect,ItalyPowerDemand,ProximalPhalanxOutlineCorrect,SonyAIBORobotSurfaceII,ECGFiveDays,ECG200,ToeSegmentation2,Earthquakes,SonyAIBORobotSurface,MoteStrain,Gun_Point,ToeSegmentation1,Trace,OSULeaf,Strawberry,Adiac,WormsTwoClass,Meat,wafer,Beef,ShapeletSim,BeetleFly,ArrowHead,BirdChicken,SwedishLeaf,yoga,Coffee,Wine,Car,DiatomSizeReduction,Plane,HandOutlines,FISH,Haptics,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,Herring,FaceFour,LargeKitchenAppliances,Computers,SmallKitchenAppliances,RefrigerationDevices
ShapeletSim,ShapesAll,Adiac,Phoneme,SwedishLeaf,Cricket_Z,Cricket_Y,uWaveGestureLibrary_Z,UWaveGestureLibraryAll,InlineSkate,Cricket_X,OSULeaf,Two_Patterns,uWaveGestureLibrary_X,FISH,Symbols,uWaveGestureLibrary_Y,synthetic_control,Plane,Car,Worms,DiatomSizeReduction,InsectWingbeatSound,CinC_ECG_torso,SmallKitchenAppliances,yoga,DistalPhalanxTW,TwoLeadECG,FaceAll,Trace,LargeKitchenAppliances,SonyAIBORobotSurface,ToeSegmentation2,NonInvasiveFatalECG_Thorax2,ECG200,NonInvasiveFatalECG_Thorax1,ToeSegmentation1,BirdChicken,FacesUCR,RefrigerationDevices,ECGFiveDays,ItalyPowerDemand,BeetleFly,ScreenType,wafer,ECG5000,Herring,FaceFour,SonyAIBORobotSurfaceII,MedicalImages,DistalPhalanxOutlineAgeGroup,Haptics,MoteStrain,ProximalPhalanxTW,Computers,MiddlePhalanxTW,Earthquakes,Lighting7,50words,WordsSynonyms,DistalPhalanxOutlineCorrect,MiddlePhalanxOutlineAgeGroup,ProximalPhalanxOutlineAgeGroup,CBF,ChlorineConcentration,Ham,MiddlePhalanxOutlineCorrect,Lighting2,MALLAT,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,OliveOil,Gun_Point,Strawberry,WormsTwoClass,Meat,Beef,ArrowHead,Coffee,Wine,HandOutlines,FordB,FordA
ShapesAll,Adiac,Phoneme,SwedishLeaf,NonInvasiveFatalECG_Thorax2,Cricket_Z,Cricket_Y,NonInvasiveFatalECG_Thorax1,Cricket_X,uWaveGestureLibrary_Z,UWaveGestureLibraryAll,Plane,FISH,OSULeaf,uWaveGestureLibrary_Y,Trace,uWaveGestureLibrary_X,Symbols,synthetic_control,InlineSkate,Two_Patterns,Worms,Car,InsectWingbeatSound,DiatomSizeReduction,SmallKitchenAppliances,FaceFour,FaceAll,CinC_ECG_torso,SonyAIBORobotSurface,DistalPhalanxTW,ECG200,FordB,TwoLeadECG,ShapeletSim,yoga,FacesUCR,50words,LargeKitchenAppliances,ToeSegmentation2,ToeSegmentation1,MedicalImages,MoteStrain,RefrigerationDevices,FordA,SonyAIBORobotSurfaceII,WordsSynonyms,ScreenType,ECGFiveDays,ItalyPowerDemand,MiddlePhalanxTW,ECG5000,ProximalPhalanxTW,wafer,Lighting7,DistalPhalanxOutlineAgeGroup,Haptics,Computers,MiddlePhalanxOutlineAgeGroup,DistalPhalanxOutlineCorrect,ProximalPhalanxOutlineAgeGroup,ChlorineConcentration,CBF,Ham,MALLAT,MiddlePhalanxOutlineCorrect,Lighting2,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,OliveOil,Gun_Point,Strawberry,Meat,WormsTwoClass,Beef,ArrowHead,Coffee,Wine,HandOutlines,Herring,BirdChicken,BeetleFly,Earthquakes
SmallKitchenAppliances,ShapesAll,Phoneme,Adiac,Cricket_Y,50words,InsectWingbeatSound,uWaveGestureLibrary_Z,Cricket_X,Cricket_Z,UWaveGestureLibraryAll,FaceAll,WordsSynonyms,uWaveGestureLibrary_X,InlineSkate,MedicalImages,uWaveGestureLibrary_Y,DistalPhalanxTW,MiddlePhalanxTW,Lighting7,ProximalPhalanxTW,Two_Patterns,Symbols,synthetic_control,SwedishLeaf,Worms,CinC_ECG_torso,OSULeaf,SonyAIBORobotSurface,ECG200,FordB,TwoLeadECG,DistalPhalanxOutlineAgeGroup,MiddlePhalanxOutlineAgeGroup,FacesUCR,Trace,ChlorineConcentration,SonyAIBORobotSurfaceII,ProximalPhalanxOutlineAgeGroup,ItalyPowerDemand,MALLAT,CBF,ECG5000,FordA,Car,ECGFiveDays,DistalPhalanxOutlineCorrect,ToeSegmentation1,DiatomSizeReduction,Ham,MoteStrain,yoga,ToeSegmentation2,ShapeletSim,MiddlePhalanxOutlineCorrect,Lighting2,Earthquakes,PhalangesOutlinesCorrect,FISH,ProximalPhalanxOutlineCorrect,Plane,wafer,BirdChicken,OliveOil,BeetleFly,Gun_Point,Haptics,Herring,Strawberry,Meat,WormsTwoClass,Beef,NonInvasiveFatalECG_Thorax2,ArrowHead,Coffee,FaceFour,Wine,NonInvasiveFatalECG_Thorax1,HandOutlines,ScreenType,LargeKitchenAppliances,Computers,RefrigerationDevices
SonyAIBORobotSurface,ShapesAll,Phoneme,Cricket_Y,Cricket_Z,Cricket_X,InsectWingbeatSound,UWaveGestureLibraryAll,uWaveGestureLibrary_X,InlineSkate,uWaveGestureLibrary_Z,FaceAll,uWaveGestureLibrary_Y,Two_Patterns,Trace,DistalPhalanxTW,50words,MedicalImages,synthetic_control,WordsSynonyms,SmallKitchenAppliances,LargeKitchenAppliances,Adiac,CinC_ECG_torso,MiddlePhalanxTW,ProximalPhalanxTW,ScreenType,Lighting7,Worms,Symbols,FacesUCR,FordA,TwoLeadECG,FordB,ECGFiveDays,DistalPhalanxOutlineAgeGroup,ItalyPowerDemand,ECG5000,MoteStrain,ToeSegmentation1,ECG200,ToeSegmentation2,Computers,MiddlePhalanxOutlineAgeGroup,ShapeletSim,RefrigerationDevices,SonyAIBORobotSurfaceII,ChlorineConcentration,ProximalPhalanxOutlineAgeGroup,DistalPhalanxOutlineCorrect,yoga,CBF,BeetleFly,BirdChicken,OSULeaf,Ham,MiddlePhalanxOutlineCorrect,SwedishLeaf,MALLAT,wafer,Lighting2,Earthquakes,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,Plane,DiatomSizeReduction,Car,OliveOil,Gun_Point,Strawberry,FISH,Haptics,WormsTwoClass,Herring,Meat,Beef,NonInvasiveFatalECG_Thorax2,ArrowHead,NonInvasiveFatalECG_Thorax1,Coffee,FaceFour,Wine,HandOutlines
SonyAIBORobotSurfaceII,ShapesAll,Phoneme,50words,Cricket_Z,Cricket_Y,Cricket_X,InsectWingbeatSound,WordsSynonyms,UWaveGestureLibraryAll,FaceAll,InlineSkate,uWaveGestureLibrary_Z,Adiac,uWaveGestureLibrary_X,uWaveGestureLibrary_Y,DistalPhalanxTW,Two_Patterns,MedicalImages,Lighting7,FacesUCR,CinC_ECG_torso,ProximalPhalanxTW,LargeKitchenAppliances,synthetic_control,Worms,ScreenType,Trace,SmallKitchenAppliances,MiddlePhalanxTW,Symbols,MALLAT,FordB,TwoLeadECG,DistalPhalanxOutlineAgeGroup,ECG5000,FordA,ECGFiveDays,ItalyPowerDemand,ToeSegmentation1,Computers,ToeSegmentation2,OSULeaf,MoteStrain,SwedishLeaf,RefrigerationDevices,yoga,SonyAIBORobotSurface,MiddlePhalanxOutlineAgeGroup,ChlorineConcentration,DistalPhalanxOutlineCorrect,ECG200,ProximalPhalanxOutlineAgeGroup,CBF,ShapeletSim,BirdChicken,OliveOil,wafer,PhalangesOutlinesCorrect,Lighting2,BeetleFly,ProximalPhalanxOutlineCorrect,MiddlePhalanxOutlineCorrect,Car,DiatomSizeReduction,Ham,Plane,Earthquakes,Gun_Point,Strawberry,Meat,Beef,WormsTwoClass,FISH,Haptics,ArrowHead,Coffee,Wine,HandOutlines,Herring,NonInvasiveFatalECG_Thorax2,NonInvasiveFatalECG_Thorax1,FaceFour
